abactus|ăbactus, a, um : part. passé de abigo.
inflexus|inflexus, a, um : part. passé de inflecto. - a - courbé, plié, fléchi. - b - fléchi, changé, touché.
inflictus|inflictus, a, um : part. passé de infligo. - a - frappé fortement. - b - brisé contre. - c - qui atteint, qui frappe.
informatus|informātus, a, um : part. passé de informo. - 1 - façonné, figuré. - 2 - formé, dressé. - 3 - décidé, arrêté.
infossus|infossus, a, um : part. passé de infodio. - 1 - enfoui. - 2 - enterré. - 3 - enfoncé.
infractus|infractus, a, um : 1 - part. passé de infringo. - a - brisé; affaissé. - b - abattu, affaibli, diminué, faible. - c - brisé, saccadé (en parl. de la voix). - d - désarmé, fléchi. 2 - [in, privatif + fractus] - a - qui n'est pas brisé. - b - Hier. qui n'est pas abattu.
infrenatus|infrenātus, a, um : 1 - part. passé de infreno; qui a un frein. 2 - [in, privatif + frenatus] qui n'a pas de frein, qui n'a pas de bride.
infricatus|infricatus, a, um : part. passé de infrico; frotté sur.
infrictus|infrictus, a, um : part. passé de infrico; frotté sur.
infucatus|infucātus, a, um : 1 - part. passé de infuco; fardé. 2 - [in, privatif] : non fardé.
infusus|infūsus, a, um : part. passé de infundo. - 1 - versé dans, injecté; versé sur, répandu. - 2 - pénétré, arrosé.
ingeneratus|ingĕnĕrātus, a, um : part. passé de ingenero.
ingenitus|ingĕnĭtus, a, um : 1 - [in, privatif] incréé. 2 - part. passé de ingigno; inné, donné par la nature, naturel.
ingravidatus|ingrăvĭdātus, a, um : part. passé de ingravido. - Aug. surchargé de (au fig.).
ingressus|ingressus, a, um : part. passé de ingredior.
ingurgitatus|ingurgĭtātus, a, um : part. passé de ingurgito.
inhalatus|inhālātus, a, um : part. passé de inhalo.
inhibitus|ĭnhĭbĭtus, a, um : part. passé de inhibeo.
initus|initus, a, um : part. passé de ineo.
injectus|injectus, a, um : part. passé de injicio. - a - jeté dans, jeté sur, appliqué. - b - suscité, inspiré.
injunctus|injunctus, a, um : part. passé de injungo. - 1 - joint à. - 2 - imposé. - 3 - qui n'est pas uni (non marié).
inlatus|inlātus, a, um : part. passé de infero.
innatus|innātus, a, um : part. passé de innascor. - a - né dans, né sur. - b - naturel, inné.
innexus|innexus, a, um : part. passé de innecto.
innodatus|innōdātus, a, um : part. passé de innodo. - 1 - attaché solidement. - 2 - Amm. serré par un lacet, étranglé. - 3 - C. Th. entortillé, embarrassé.
inoculatus|inoculātus, a, um : part. passé de inoculo.
inopinatus|ĭnŏpīnātus, a, um : 1 - a - inattendu, insoupçonné, inopiné, imprévu, subit. - b - qui ne soupçonne rien, qui n'est pas sur ses gardes. 2 - part. passé de inopinor; qui a pensé.
inquietatus|inquĭētātus, a, um : part. passé de inquieto.
inquinatus|inquĭnātus, a, um : part. passé de inquino. - 1 - gâté, sali, souillé, corrompu. - 2 - sale, ignoble, vulgaire, grossier, obscène. - 3 - teint, imbibé; imbu de.
inquisitus|inquīsītus, a, um : 1 - Plaut. non recherché, non examiné. 2 - part. passé de inquiro.
insaeptus|insaeptus, a, um : 1 - [in, privatif + saeptus] Fest. non entouré. 2 - part. passé de insaepio, inusité; ceint, entouré.
inscensus|inscensus, a, um : part. passé de inscendo. - a - sur lequel on est monté. - b - monté (en parl. d'un cheval).
inscriptus|inscriptus, a, um : 1 - [in, privatif + scriptus] - a - Quint. non écrit. - b - Varr. non enregistré, non déclaré. - c - Sen. non écrit dans les lois, non prévu. 2 - part. passé de inscribo. - a - écrit sur, inscrit. - b - qui porte un nom, une inscription; intitulé. - c - Juv. marqué au front, stigmatisé.
insculptus|insculptus, a, um : part. passé de insculpo; gravé.
insectus|insectus, a, um : part. passé de inseco, āre.
inseminatus|insēmĭnātus, a, um : part. passé de insemino. - 1 - fécondé. - 2 - procréé.
inseptus|inseptus, a, um : part. passé de insepio. - 1 - ceint, entouré. - 2 - non entouré.
insertatus|insertātus, a, um : part. passé der inserto. - Prud. enfoncé.
insertus|insertus, a, um : part. passé de insero.
insidiatus|insĭdĭātus, a, um : part. passé de insidior; qui a tendu un piège.
insignitus|insignītus, a, um : part. passé de insignio. - 1 - qui a un signe distinctif, marqué. - 2 - insigne, remarquable, qui se distingue.
inspersus|inspersus, a, um : part. passé de inspergo. - a - répandu sur; semé. - b - arrosé.
instans|instans, antis : part. présent de insto. - 1 - qui presse, qui poursuit; qui fait front, qui tient ferme. - 2 - présent, actuel. - 3 - imminent, prochain, voisin. - 4 - menaçant, pressant.
instauratus|instaurātus, a, um : (Lebaigue P. 647 et P. 648) part. passé de instauro. - 1 - rétabli, reconstruit, réparé; raffermi, rassuré. - 2 - recommencé, renouvelé, repris, continué.
instigatus|instīgātus, a, um : part. passé de instigo.
instinctus|instinctus, a, um : part. passé de instinguo.
institutus|instĭtūtus, a, um : part. passé de instituo.
instratus|instrātus, a, um : 1 - [in, préfixe à valeur négative + stratus] : non jonché, sans litière. 2 - part. passé de insterno; couvert, jonché.
instrictus|instrictus, a, um : part. passé de instringo. - 1 - lié, garrotté. - 2 - tourmenté, torturé.
instructus|instructus, a, um : part. passé de instruo. - a - disposé, rangé, arrangé, mis en ordre. - b - pourvu, muni, équipé, meublé. - c - préparé, en mesure de, en état de. - d - façonné, dressé, à qui on a fait la leçon, instruit, versé dans.
insuetus|insuētus, a, um : 1 - a - qui n'est pas habitué, qui n'a pas l'expérience de. - b - ignorant, étranger à - c - inaccoutumé, inusité, nouveau. 2 - part. passé de insuesco; habitué, accoutumé.
insusurratus|insŭsurrātus, a, um : part. passé de insusurro; murmuré, chuchoté.
insutus|insūtus, a, um : part. passé de insuo.
intectus|intectus, a, um : 1 - a - non vêtu, non couvert, nu. - b - ouvert, franc, sincère. 2 - part. passé de intego.
integratus|intĕgrātus, a, um : part. passé de integro; renouvelé.
intellectus|intellectus, a, um : part. passé de intellego.
intellegens|intellĕgens, entis : part. présent de intelligo (intellego); qui connaît, intelligent, éclairé, judicieux, connaisseur.
intelligens|intellĭgens, entis : part. présent de intelligo (intellego); qui connaît, intelligent, éclairé, judicieux, connaisseur.
intensus|intensus, a, um : part. passé de intendo. - 1 - tendu. - 2 - intense, violent. - 3 - attentif.
intentatus|intentātus, a, um : 1 - a - non touché, intact. - b - non essayé, non tenté. - c - qui n'éprouve pas de tentation. 2 - part. passé de intento; approché, présenté.
intentus|intentus, a, um : part. passé de intendo. - a - tendu, raidi, qui a de la tension. - b - tendu sur, étendu, tapissé, couvert (d'une tenture). - c - dirigé vers, lancé contre. - d - tendu, appliqué, attentif. - e - augmenté, fort, intense.
intercalatus|intercălātus, a, um : part. passé de intercalo. - 1 - Macr. intercalé. - 2 - Liv. renvoyé, différé, ajourné.
intercapedinans|intercăpēdĭnans, antis, part. prés. de intercapedino, inusité : qui tarde, qui hésite.
intercapedinatus|intercăpēdĭnātus, a, um : part. passé de intercapedino, inusité. - 1 - séparé par un intervalle. - 2 - intermittent.
interceptus|interceptus, a, um : part. passé de intercipio. - a - pris au passage, intercepté, arrêté. - b - surpris, pris au dépourvu. - c - soustrait, dérobé; supprimé. - d - mort prématurément, emporté. - e - détruit.
intercisus|intercīsus, a, um : part. passé de intercido [inter + caedo] : - 1 - coupé. - 2 - interrompu.
interclusus|interclūsus, a, um : part. passé de intercludo.
intercursus|intercursus, a, um : part. passé de intercurro.
interdictus|interdictus, a, um : part. passé de interdico.
interemptus|intĕremptus (intĕremtus), a, um : part. passé de interimo. - a - tué. - b - expiré, périmé.
interfatus|interfātus, a, um : part. passé de interfari; ayant interrompu.
interfectus|interfectus, a, um : part. passé de interficio. - 1 - tué, massacré. - 2 - qui s'est donné la mort. - 3 - terminé, achevé, consommé.
interfossus|interfossus, a, um : part. passé de interfodio.
interfusus|interfūsus, a, um : part. passé de interfundo. - 1 - répandu entre. - 2 - répandu (en parl. de la nuit). - 3 - qui coule entre.
interjectus|interjectus, a, um : part. passé de interjicio. - a - mis entre, inséré, interposé, intercalé. - b - qui tient le milieu entre. - c - écoulé entre.
interjunctus|interjunctus, a, um : part. passé de interjungo. - 1 - attelé avec. - 2 - uni, joint.
interlitus|interlĭtus, a, um : part. passé de interlino. - 1 - enduit, cimenté. - 2 - effacé, raturé.
interminatus|interminātus, a, um : 1 - non limité, sans bornes. 2 - part. passé de intermino; dont on a menacé; interdit, prohibé.
intermissus|intermissus, a, um : part. passé de intermitto. - a - interrompu, suspendu, qui a cessé. - b - placé entre, laissé entre (
intermixtus|intermixtus, a, um : part. passé de intermisceo.
intermortuus|intermortŭus, a, um : part. passé de intermorior. - 1 - mourant, qui se meurt. - 2 - qui s'est évanoui, qui a perdu connaissance. - 3 - presque détruit, presque perdu.
internatus|internātus, a, um : part. passé de internascor; né au milieu.
internecatus|internecātus, a, um : part. passé de interneco; mort, taillé en pièces, massacré.
interpellatus|interpellātus, a, um : part. passé de interpello. - a - interrompu (en parlant). - b - troublé, empêché, entravé. - c - pressé, obsédé, questionné. - d - sommé de payer.
interpolatus|interpŏlātus, a, um : part. passé de interpolo. - 1 - ajouté, interpolé. - 2 - changé, altéré, modifié.
interpositus|interpŏsĭtus, a, um : part. passé de interpono. - a - mis entre. - b - raturé, surchargé, falsifié. - c - qui est intervenu, interposé. - d - mis en avant.
interpretatus|interprĕtātus, a, um : part. passé de interpretor. - 1 - ayant interprété. - 2 - sens passif : interprété, expliqué, traduit.
interpunctus|interpunctus, a, um : part. passé de interpungo; séparé par, entrecoupé, entremêlé.
interrasus|interrāsus, a, um : part. passé de interrado.
interrogatus|interrŏgātus, a, um : part. passé de interrogo. - 1 - interrogé. - 2 - accusé.
interruptus|interruptus, a, um : part. passé de interrumpo.
intersectus|intersectus, a, um : part. passé de interseco; coupé par le milieu.
intersitus|intersĭtus, a, um [intersero] : 1 - placé entre. 2 - part. passé de intersero, sevi.
interstinctus|interstinctus, a, um : part. passé de interstinguo.
intervulsus|intervulsus, a, um : part. passé de intervello.
intextus|intextus, a, um : part. passé de intexo.
intimatus|intĭmātus, a, um : part. passé de intimo. - 1 - introduit, inséré. - 2 - exposé, déclaré.
intinctus|intinctus, a, um : part. passé de intingo. - a - mouillé, imprégné. - b - Tert. baptisé.
intonatus|intŏnātus, a, um : part. passé de intono.
intortus|intortus, a, um : part. passé de intorqueo. - 1 - tourné, tordu, roulé. - 2 - brandi, lancé. - 3 - contourné, entortillé, obscur.
intratus|intrātus, a, um : part. passé de intro. - 1 - où l'on est entré. - 2 - Sid. transpercé.
intritus|intritus, a, um : 1 - non broyé, non usé, non entamé. 2 - part. passé de intero. - a - broyé, concassé, moulu. - b - trempé dans, détrempé, macéré.
introductus|introductus, a, um : part. passé de introduco; introduit.
introitus|introitus, a, um : part. passé de introeo; où l'on est entré.
introlatus|introlātus, a, um : part. passé de introfero.
intromissus|intromissus, a, um : part. passé de intromitto.
introvocatus|introvocātus, a, um : part. passé de introvoco.
inunctus|inunctus, a, um : part. passé de inungo.
inustus|inustus, a, um : 1 - non brûlé. 2 -  part. passé de inuro. - a - brûlé (profondément), brûlé dans. - b - marqué avec un fer chaud. - c - imprimé, marqué. - d - au fig. imprimé (en parl. d'une tache). - e - imposé. - f - profond.
invasus|invāsus, a, um : part. passé de invado.
invectus|invectus, a, um : part. passé de inveho. - a - traîné, porté. - b - qui s'est emporté contre.
inventus|inventus, a, um : part. passé de invenio. - a - trouvé, découvert. - b - imaginé, inventé. - c - acquis.
inversus|inversus, a, um : part. passé de inverto; retourné.
investigatus|investigātus, a, um : (Lebaigue P. 667) part. passé de investigo.
inveteratus|inveterātus, a, um : part. passé de invetero. - 1 - enraciné, implanté. - 2 - vieux, invétéré. - 3 - détruit, effacé.
invidens|invĭdens, entis : part. prés. de invideo. - 1 - envieux. - 2 - Apul. qui ne voit pas.
invigilatus|invĭgĭlātus, a, um : part. passé de invigilo; fait à force de veilles.
invisus|invīsus, a, um : 1 - [in, privatif + visus] - a - non encore vu, caché, inconnu. - b - invisible. 2 - part. passé de invideo. - a - haï, odieux, détesté, mal vu. - b - désagréable, fâcheux, malveillant, ennemi.
invitatus|invītātus, a, um : part. passé de invito. - a - invité. - b - au fig. invité, engagé.
invocatus|invocātus, a, um : 1 - [in, négatif + vocatus] non appelé, non invité. 2 - part. passé de invoco. - a - invoqué. - b - invité.
involutus|involutus, a, um : part. passé de involvo. - 1 - qu'on a fait rouler sur. - 2 - enveloppé. - 3 - enveloppé, obscur, mystérieux, caché, dissimulé.
invulgatus|invulgātus, a, um : part. passé de invulgo; vulgaire, trivial.
iratus|īrātus, a, m : part. passé de irascor; irrité, courroucé, furieux, en colère, indigné.
irrasus|irrāsus, a, um : 1 - non raclé, non raboté, non poli, raboteux; non rasé. 2 - part. passé de irrado. - a - raclé sur. - b - rasé.
irretitus|irretitus, a, um : part. passé de irretio. - 1 - enlacé. - 2 - embarrassé.
irrigatus|irrĭgātus, a, um : part. passé de irrigo; arrosé.
irrisus|irrīsus, a, um : part. passé de irrideo; tourné en ridicule, ridiculisé.
irritatus|irrītātus, a, um : part. passé de irrito. - a - irrité, mis en colère, furieux, aigri. - b - stimulé, provoqué, excité.
irrogatus|irrogātus, a, um : part. passé de irrogo; infligé, imposé.
irruptus|irruptus (inruptus), a, um : 1 - non rompu, indissoluble. 2 - part. passé de irrumpo; enfoncé, forcé.
iteratus|ĭtĕrātus, a, um : part. passé de itero. - 1 - recommencé, renouvelé, répété, repris, redoublé. - 2 - qui a reçu une seconde façon.
jactans|jactans, antis : part. prés. de jacto. - 1 - qui secoue, qui cahote. - 2 - qui vante. - 3 - vain, vaniteux, vantard, plein de jactance. - 4 - fier, triomphant.
jactatus|jactātus, a, um : part. passé de jacto.
jactus|jactus, a, um: part. passé de jacio.
jaculatus|jăcŭlātus, a, um : part. passé de jaculor.
jocatus|jocātus, a, um : part. passé de jocor; qui a plaisanté.
joculans|joculans, antis, part. prés. de joculor, inusité : qui plaisante.
judicatus|judicātus, a, um : part. passé de judico. - a - jugé. - b - condamné. - c - résolu, arrêté. - d - jugé, regardé comme. - e - adjugé.
jugulatus|jŭgŭlātus, a, um : part. passé de jugulo. - 1 - égorgé. - 2 - ruiné, perdu.
junctus|junctus, a, um : part. passé de jungo. - a - attelé, apparié. - b - joint, uni, lié, assemblé. - c - continu, continuel, consécutif.
juratus|jurātus, a, um : part. passé de juro. - 1 - juré, affirmé, promis avec serment. - 2 - par qui on a juré. - 3 - sens actif : qui a prêté serment, qui a promis avec serment. - 4 - fidèle à son serment, véridique.
jussus|jussus, a, um : part. passéé de jubeo.
jutus|jūtus, a, um : part. passé de juvo; aidé, secondé.
labens|lābens, entis : part. prés. de lābor.
laboratus|lăbōrātus, a, um : part. passé de laboro. - 1 - travaillé. - 2 - pénible, laborieux.
lacessitus|lăcessītus, a, um : part. passé de lacesso. - 1 - harcelé, attaqué. - 2 - frappé. - 3 - Col. endommagé.
lacrimatus|lăcrĭmātus, a, um : part. passé de lacrimo; qui coule en larmes (en parl. de la myrrhe).
lactans|lactans, antis : 1 - part. prés. de lacto [lac]. - a - qui a du lait, qui allaite; gonflé de lait. - b - fait avec du lait. 2 - part. prés. de lacto [lacio] qui séduit.
lactens|lactens, entis : (Lebaigue P. 688 et P. 689) part. prés. de lacteo. - 1 - qui tette. - 2 - d'enfant à la mamelle, tendre, délicat. - 3 - laiteux (en parl. des plantes).
laesus|laesus, a, um : (Lebaigue P. 689 et P. 690) part. passé de laedo. - 1 - blessé. - 2 - endommagé, gâté. - 3 - au fig. qui a reçu quelque atteinte, blessé, endommagé.
laetans|laetans, antis : part. présent de laetor. - 1 - joyeux. - 2 - Lucr. riant, agréable.
laetatus|laetātus, a, um : part. passé de laetor; qui s'est réjoui, joyeux.
laetificans|laetĭfĭcans, antis : part. prés. de laetifico - Plaut. joyeux (en parl. des personnes).
laevatus|laevātus, a, um : part. passé de laevo (levo).. - 1 - poli, uni, lisse. - 2 - épilé.
lamentatus|lāmentātus, a, um : part. passé de lamentor. - 1 - qui s'est lamenté. - 2 - sens passif : déploré, pleuré. - 3 - qui retentit de lamentations.
lancinatus|lancĭnātus, a, um : part. passé de lancino. - 1 - mis en pièces. - 2 - dissipé (en parl. du patrimoine).
languens|languens, entis : part. prés. de langueo. - 1 - languissant, malade. - 2 - faible, fatigué. - 3 - abattu, découragé. - 4 - lâche, mou.
laniatus|lănĭātus, a, um : part. passé de lanio. - a - déchiré. - b - brisé.
lapidatus|lăpĭdātus, a, um : part. passé de lapido. - 1 - attaqué à coups de pierres. - 2 - lapidé. - 3 - au fig. attaqué.
lapsus|lapsus, a, um : part. passé de labor.
laqueatus|lăquĕātus, a, um : 1 - lambrissé. 2 - part. passé de laqueo; lié, garrotté, enlacé.
largitus|largītus, a, um : part. passé de largior.
laruatus|laruatus, a, um : part. passé de larvo; possédé, ensorcelé, furieux, en délire.
larvatus|larvatus, a, um : part. passé de larvo; possédé, ensorcelé, furieux, en délire.
latitans|lătĭtans, antis : part. prés. de latito.
latrans|lātrans, antis : part. présent de latro.
latratus|lātrātus, a, um : part. passé de latro. - a - battu par les flots mugissants. - b - Mart. appelé à grands cris.
laudatus|laudātus, a, um : part. passé de laudo. - 1 - loué. - 2 - estimé, considéré. - 3 - renommé (en parl. des choses), estimé, excellent. - 4 - C. Just. appelé, cité.
lautus|lautus, a, um : part. passé de lavo. - 1 - lavé, baigné, arrosé, nettoyé. - 2 - brillant, magnifique, somptueux, élégant, riche, opulent, distingué.
lavatus|lăvātus, a, um : part. passé de lavo.
laxatus|laxātus, a, um : part. passé de laxo. - 1 - élargi, étendu. - 2 - détendu, desserré, lâche, relâché. - 3 - affaibli, diminué. - 4 - délivré de.
lectitatus|lectĭtātus, a, um : part. passé de lectito; lu et relu.
lectus|lectus, a, um : part. passé de lĕgo, ĕre. - a - cueilli, recueilli, ramassé. - b - adjt. choisi, de choix, d’élite.
legatus|lēgātus, a, um : part. passé de lēgo, āre.
legens|lĕgens, entis : part. prés. de lĕgo, ĕre.
lenitus|lēnĭtus, a, um : part. passé de lenio. - 1 - adouci, calmé. - 2 - apaisé, fléchi.
letatus|lētātus, a, um : part. passé de leto.
levatus|lēvātus (laevātus), a, um : - a - part. passé de lēvo. - b - adjt poli, lisse.
levatus|lĕvātus, a, um : part. passé de lĕvo. - a - soulevé, levé, élevé. - b - déchargé, soulagé. - c - enlevé, écarté, ôté.
levigatus|lēvĭgātus (laevĭgātus), a, um : part. passé de lēvigo (laevigo). - a - poli, lisse. - b - raboté, équarri. - c - lisse, brillant. - d - pulvérisé.
levigatus|lĕvĭgātus, a, um : part. passé de lĕvigo.
libatus|lībātus, a, um : part. passé de libo.
liberatus|lībĕrātus, a, um : part. passé de libero.
libitus|lĭbĭtus, a, um : part. passé de libet; qui a plu.
licens|lĭcens, entis : 1 - part. présent de licet; trop libre, trop hardi, déréglé; licencieux. 2 - part. prés. de liceor; enchérisseur.
ligatus|lĭgātus, a, um : part. passé de ligo. - 1 - lié, attaché; noué. - 2 - raide, peu flexible.
linctus|linctus, a, um : part. passé de lingo; sucé.
linitus|lĭnītus, a, um : part. passé de linio.
liquatus|lĭquātus, a, um : part. passé de liquo.
liquens|lĭquens : part. prés. de liqueo et de liquor.
litatus|lĭtātus, a, um : part. passé de lito; agréé des dieux.
litus|lĭtus, a, um : part. passé de lino; oint, frotté, fardé, tacheté
locatus|lŏcātus, a, um : part. passé de loco.
locutus|lŏcūtus, a, um : part. passé de loquor.
loricatus|lōrĭcātus, a, um : part. passé de lorico.
lotus|lōtus, a, um : part. passé de lavo, ĕre. - a - lavé, baigné. - b - purifié, baptisé.
lucens|lūcens, entis : part. prés. de luceo; lumineux, brillant, étincelant.
lucratus|lŭcrātus, a, um : part. passé de lucror.
luctatus|luctātus, a, um : part. passé de luctor.
lucubratus|lūcŭbrātus, a, um : part. passé de lucubro. - 1 - passé à veiller. - 2 - fait en veillant.
ludificatus|lūdĭfĭcātus, a, um : 1 - part. passé de ludifico. - a - trompé (à la guerre), dupé. - b - outragé, déshonoré. 2 - part. passé de ludificor; qui a trompé (à la guerre).
lugens|lūgens, entis : part. prés. de lugeo; où l'on pleure.
luminatus|lūmĭnātus, a, um : part. passé de lumino; éclairé (par des fenêtres).
lustratus|lustrātus, a, um : 1 - part. passé de lustro. - a - purifié. - b - parcouru. 2 - part. passé de lustror.
lusus|lūsus, a, um : part. passé de ludo.
lutatus|lŭtātus, a, um : part. passé de luto. - 1 - sali de boue. - 2 - Pers. oint, enduit, frotté.
luxatus|luxātus, a, um : part. passé de luxo. - a - luxé, démis. - b - détraqué (en parl. d'une machine).
lymphatus|lymphātus, a, um : part. passé de lympho. - a - jeté dans le délire, dont l'esprit est égaré, hors de soi, égaré. - b - fou, aliéné. - c - furieux (en parl. des animaux). - d - troublé, égaré (en parl. de l'esprit). - e - fou, furieux (en parl. des choses).
maceratus|mācĕrātus, a, um : part. passé de macero.
machinatus|māchĭnātus, a, um : part. passé de machinor. - a - qui a machiné. - b - sens passif : produit par une machine, mû par une machine. - c - au fig. machiné, préparé, tramé.
madens|mădens, entis : part. prés. de madeo. - 1 - mouillé, humecté, trempé. - 2 - imprégné (de vin), ivre. - 3 - plein, rempli, imprégné, imbu (de qqch, aliqua re).
maerens|maerens, entis : part. prés. de maereo. - 1 - triste, abattu, affligé. - 2 - qui exprime la tristesse.
maledictus|mălĕdictus, a, um : part. passé de maledico; maudit.
mandatus|mandātus, a, um : part. passé de mando, āre.
manifestatus|mănĭfestātus, a, um : part. passé de manifesto.
mansuefactus|mansŭēfactus, a, um : part. passé de mansuefacio et de mansuefio.
mansus|mansus, a, um : part. passé de maneo et de mando, ere.
manuatus|mănŭātus, a, um : part. passé de manuor; qui a volé.
marcens|marcens, entis : part. prés. de marceo. - 1 - flétri, fané. - 2 - languissant, affaibli, appesanti, engourdi.
massatus|massātus, a, um : part. passé de masso.
medens|mĕdens, entis : part. prés. de medeor.
medicatus|mĕdĭcātus, a, um : part. passé de medico et medicor. - a - médicinal, propre à guérir, qui a une vertu curative. - b - empoisonné.
meditatus|mĕdĭtātus, a, um : part. passé de meditor. - a - qui a médité, qui a réfléchi. - b - qui s'est préparé, qui s'est exercé, qui est en mesure de. - c - sens passif : médité, réfléchi, préparé.
memoratus|mĕmŏrātus, a, um : part. passé de memoro; célèbre, fameux, mémorable.
mensus|mensus, a, um : part. passé de metior. - 1 - qui a mesuré, qui a évalué. - 2 - qui a parcouru. - 3 - sens passif : mesuré, évalué, parcouru.
mentiens|mentĭens, entis : part. prés. de mentior.
mentitus|mentītus, a, um : part. passé de mentior. - 1 - qui a menti. - 2 - qui a raconté une chose fausse. - 3 - qui a promis faussement. - 4 - qui a pris l'air de (les traits de). - 5 - sens passif : feint, déguisé, faux, contrefait, prétendu, mensonger.
mercans|mercans, antis : part. présent de mercor.
mercatus|mercātus, a, um : part. passé de mercor. - a - qui a acheté. - b - sens passif. acheté.
merens|mĕrens, entis : (Lebaigue P. 768) part. prés. de mereo et mereor. - 1 - qui mérite, digne de, coupable. - 2 - qui rend service, qui oblige.
meritus|mĕrĭtus, a, um : part. passé de mereo et de mereor. - 1 - qui a mérité, qui a bien mérité de. - 2 - qui a servi, qui a été soldat. - 3 - sens passif - qui est mérité, juste, légitime, convenable.
mersatus|mersātus, a, um : part. passé de merso.
mersus|mersus, a, um : part. passé de mergo. - 1 - plongé, enfoncé dans. - 2 - enfoncé, plongé (au pr. et au fig.); ruiné; absorbé, dévoré.
messus|messus, a, um : part. passé de meto, ĕre; coupé, moissonné.
metatus|metātus, a, um : part. passé de meto, āre; mesuré, délimité.
metuens|mĕtŭens, entis : part. prés. de metuo; qui redoute, craintif.
micans|mĭcans, antis : - 1 - part. prés. de mico. - 2 - brillant, étincelant.
mictus|mictus, a, um : part. passé de mingo.
minans|mĭnans, antis : part. prés. de minor; menaçant, terrible, effrayant.
miniatus|mĭnĭātus, a, um : part. passé de minio.
minoratus|mĭnōrātus, a, um : part. passé de minoro; amoindri, diminué.
minuens|mĭnŭens, entis : part. prés. de minuo.
minutus|mĭnūtus, a, um : 1 - part. passé de minuo. 2 - petit, menu. 3 - futile, mince, frivole, mesquin, de peu d'importance. 4 - [rhét.] style haché, coupé. 5 - fin.
miratus|mīrātus, a, um : part. passé de miror. - a - s'étant étonné. - b - ayant admiré, se passionnant pour. - b - sens passif : admiré.
miseritus|miseritus, a, um : part. passé de misereor; qui a eu pitié.
misertus|misertus (c. miseritus) : part. passé de misereor; qui a eu pitié.
missitatus|missitātus, a, um : part. passé de missito.
missus|missus, a, um : part. passé de mitto.
mitificatus|mitificātus, a, um : part. passé de mitifico; digéré.
mitigatus|mitigātus, a, um : part. passé de mitigo.
mixtus|mixtus, a, um : part. passé de misceo.
moderatus|moderatus : - 1 - part. passé de modero et de moderor. - 2 - adj. modéré, mesuré, réglé, sage; en parl. de ch. modéré, qui tient dans de justes limites, dans une juste me­sure, raisonnable; en parl. du rythme bien rythmé.
modificatus|mŏdĭfĭcātus, a, um : 1 - part. passé de modifico. - a - mesuré, cadencé. - b - détourné de son sens, employé dans un sens figuré, modifié. - c - composé de, tempéré par. 2 - part. passé de modificor; ayant réglé, ayant modéré.
modulatus|mŏdulātus, a, um : 1 - part. passé de modulo. - a - chanté en mesure, joué en mesure. - b - cadencé, réglé, harmonieux, mélodieux. - c - disposé, arrangé. 2 - part. passé de modulor; qui a chanté.
moenitus|moenītus, a, um : part. passé de munio. - 1 - muni, fortifié. - 2 - assuré, couvert; abrité, défendu, protégé, garanti. - 3 - ouvert, frayé.
molitus|mŏlĭtus, a, um : part. pass. de molo.
molitus|mōlītus, a, um : part. passé de molior.
mollitus|mollītus, a, um : part. passé de mollio. - 1 - amolli, assoupli. - 2 - cultivé, adouci, mûri. - 3 - adouci, apaisé, attendri. - 4 - mutilé, privé de la virilité.
monitus|mŏnĭtus, a, um : part. passé de moneo.
monstratus|monstrātus, a, um : part. passé de monstro. - a - montré, signalé, désigné. - b - distingué, considéré, remarquable. - c - enseigné, révélé. - d - dénoncé, accusé.
morans|mŏrans, antis : part. prés. de moror; qui tarde, lent, tardif.
moratus|mŏrātus, a, um : part. passé de moror.
morsus|morsus, a, um : part. passé de mordeo; mordu.
mortuus|mortŭus, a, um : part. passé de morior. - 1 - mort. - 2 - paralysé (en parlant d’un membre). - 3 - qui a cessé d'être, aboli; sans force, faible.
motus|mōtus, a, um : part. passé de moveo.
movens|mŏvens, entis : (Lebaigue P. 793 et P. 794) part. prés. de moveo.
mulcatus|mulcātus, a, um : part. passé de mulco.
mulctus|mulctus, a, um : part. passé de mulgeo.
mulsus|mulsus, a, um : 1 - part. passé de mulceo; doux, adouci au miel. 2 - part. passé de mulgeo
multiplicatus|multĭplĭcātus, a, um : part. passé de multiplico.
mundatus|mundātus, a, um : part. passé de mundo; nettoyé, purifié, purgé.
muneratus|mūnĕrātus, a, um : part. passé de munero et de muneror.
munitus|mūnītus, a, um : part. passé de munio. - 1 - muni, fortifié. - 2 - assuré, couvert; abrité, défendu, protégé, garanti. - 3 - ouvert, frayé.
muratus|mūrātus, a, um [murus] : part. passé de muro.
murmuratus|murmŭrātus, a, um : part. passé de murmuro; fait avec un murmure.
mutatus|mūtātus, a, um : part. passé de muto. - a - déplacé, transplanté. - b - changé, modifié, transformé; falsifié, altéré. - c - figuré (en parl. du langage). - d - abandonné, délaissé.
mutilatus|mŭtĭlātus, a, um : part. passé de mutilo. - 1 - mutilé, tronqué. - 2 - amoindri, diminué.
nactus|nactus, a, um : part. passé de nanciscor. - 1 - qui a rencontré, qui a trouvé, qui a acquis, qui a reçu, qui a gagné. - 2 - sens passif : acquis, trouvé.
nans|nans, nantis : part. prés. de no.
narratus|narrātus, a, um : part. passé de narro; raconté, décrit; vanté, fameux.
natatus|natātus, a, um : part. passé de nato; traversé à la nage.
navatus|nāvātus, a, um : part. passé de navo; fait avec soin, fait avec zèle, fait avec empressement.
