episynalipha|ĕpĭsўnălīpha|ae|||c. synaloephe :|episynalipha|ĕpĭsўnălīpha
episynaliphe|ĕpĭsўnălīphē|ēs|||c. synaloephe :|episynalipha|-phē
epitaphion|ĕpĭtăphĭŏn|ĭi|n.|subst.|épitaphe|epitaphion|ĕpĭtăphĭŏn
epitaphium|ĕpĭtăphĭum|ĭi|n.|subst.|épitaphe|epitaphion|-ĭum
epithalamion|ĕpĭthălămĭŏn|ĭi|n.|subst.|épithalame, chant nuptial|epithalamion|ĕpĭthălămĭŏn
epithalamium|ĕpĭthălămĭum|ĭi|n.|subst.|épithalame, chant nuptial|epithalamion|-mĭum
Epi|Epĭ Thērās|indecl.|f.|subst.|nom de Ptolémaïs, dans la Troglodytique|Epi Theras|Epĭ Thērās
Epitheras|Epĭthēras|indecl.|f.|subst.|nom de Ptolémaïs, dans la Troglodytique|Epi Theras|Epĭthēras
epitheton|ĕpĭthĕtŏn|i|n.|subst.|épithète [t. de gram.]|epitheton|ĕpĭthĕtŏn
epithetum|ĕpĭthĕtum|i|n.|subst.|épithète [t. de gram.]|epitheton|-tum
epithymon|ĕpĭthўmŏn|i|n.|subst.|cuscute [plante]|epithymon|ĕpĭthўmŏn
epithymum|ĕpĭthўmum|i|n.|subst.|cuscute [plante]|epithymon|-um
epitonium|ĕpĭtŏnĭum|ĭi|n.|subst.|robinet|epitonium|ĕpĭtŏnĭum
epitonion|ĕpĭtŏnĭŏn|ĭi|n.|subst.|robinet|epitonium|-ŏn
epitrapezius|ĕpĭtrăpezĭus|a, um||adj.|qu'on met sur la table|epitrapezius|ĕpĭtrăpezĭus
epitrapezios|ĕpĭtrăpezĭŏs|ŏn|||qu'on met sur la table|epitrapezius|-ŏs
epogdous|ĕpogdŏus|ŏum (ŏŏn)|||qui contient une fois et 1/8 ; ex. / par rapport à 8|epogdous|ĕpogdŏus
epogdoos|ĕpogdŏŏs|ŏum (ŏŏn)|||qui contient une fois et 1/8 ; ex. / par rapport à 8|epogdous|-ŏŏs
epopta|ĕpopta|ae|m.|subst.|épopte [suprêmement initié aux mystères d'Éleusis]|epopta|ĕpopta
epoptes|ĕpoptēs|ae|m.|subst.|épopte [suprêmement initié aux mystères d'Éleusis]|epopta|-tēs
Equestris|Equestris cŏlōnĭa||f.|subst.|la colonie équestre établie par César en Helvétie [auj. Nyon] / Equestres, habitants de cette colonie|Equestris colonia|Equestris cŏlōnĭa
Julia|Julia ĕquestris colōnĭa||f.|subst.|la colonie équestre établie par César en Helvétie [auj. Nyon] / Equestres, habitants de cette colonie|Equestris colonia|Julia ĕquestris col-
equiseta|ĕquĭsēta|ae|f.|subst.|hippuris ou prêle des bois [plante]|equiseta|ĕquĭsēta
equisetis|ĕquĭsētis|is|f.|subst.|hippuris ou prêle des bois [plante]|equiseta|-tis
equisetum|ĕquĭsētum|i|n.|subst.|hippuris ou prêle des bois [plante]|equiseta|-tum
equula|ĕquŭla|ae|f.|subst.|jeune cavale, pouliche|equula|ĕquŭla
ecula|ĕcŭla|ae|f.|subst.|jeune cavale, pouliche|equula|ĕcŭla
equuleus|ĕquŭlĕus|i|m.|subst.|jeune cheval, poulain / chevalet de torture|equuleus|ĕquŭlĕus
eculeus|ĕcŭlĕus|i|m.|subst.|jeune cheval, poulain / chevalet de torture|equuleus|ĕcŭl-
equulus|ĕquŭlus|i|m.|subst.|poulain|equulus|ĕquŭlus
eculus|ĕcŭlus|i|m.|subst.|poulain|equulus|ĕcŭl-
equus|ĕquus|i|m.|subst.|cheval / être excellent cavalier; v. ascendere, conscendere, descendere, desilire / cheval [= cavalerie] / servir dans la cavalerie / cheval des chevaliers / emplois divers / les chevaux = les courses de char / machine de guerre / le cheval de Troie / Pégase [constellation]|equus|ĕquus
ecus|ĕcus|i|m.|subst.|cheval / être excellent cavalier; v. ascendere, conscendere, descendere, desilire / cheval [= cavalerie] / servir dans la cavalerie / cheval des chevaliers / emplois divers / les chevaux = les courses de char / machine de guerre / le cheval de Troie / Pégase [constellation]|equus|ĕcus
Equustuticus|Equustūtĭcus|i|m.|subst.|ville du Samnium|Equustuticus|Equustūtĭcus
Equus|Equus Tūtĭcus|i|m.|subst.|ville du Samnium|Equustuticus|Equus Tūtĭcus
eradicitus|ērādīcĭtus|||adv. |arch|eradicitus|ērādīcĭtus
exradicitus|exrādīcĭtus|||adv. |adv. avec toutes les racines, radicalement|eradicitus|exr-
eradico|ērādīco|āvi, ātum, āre||tr. |arch|eradico|ērādīco
exradico|exrādīco|āvi, ātum, āre||tr. |tr., déraciner / [fig.] détruire, exterminer, anéantir|eradico|exr-
Erbesos|Erbesŏs|i|f.|subst.|Erbesse [ville de Sicile]|Erbesos|Erbesŏs
Erbessos|Erbessos|i|f.|subst.|Erbesse [ville de Sicile]|Erbesos|-ssos
Herbesos|Herbesŏs|i|f.|subst.|Erbesse [ville de Sicile]|Erbesos|Herb-
Erbessenses|Erbessenses|ium|m.|subst.||Erbesos|-ssenses
Ercavica|Ercavĭca||||c. Ergavica.|Ercavica|Ercavĭca
Ercavicenses|Ercavĭcenses||||c. Ergavica.|Ercavica|-censes
ercisco|ercisco||||v. hercisco.|ercisco|ercisco
erctum|erctum||||v. hercisco.|ercisco|erctum
Erebus|Erĕbus|i|m.|subst.|Érèbe [divinité infernale] / les enfers, l'Érèbe|Erebus|Erĕbus
Erebeus|Erĕbēus|a, um||adj.|de l'Érèbe|Erebus|-bēus
Erechtheus|Erechtheūs|ĕi|m.|subst.|Érechthée [roi d'Athènes] / titre d'une pièce d'Ennius|Erechtheus|Erechtheūs
Erechtheus|Erechthēus|a, um||adj.|Érechthéen, d'Athènes|Erechtheus|-ēus
eremus|ĕrēmus|i|m.|subst.|désert, solitude|eremus|ĕrēmus
eremus|ĕrēmus|a, um||adj.|désert / subst. pl. n.|eremus|-mus
Eressos|Eressŏs|i|f.|subst.|ville de Lesbos|Eressos|Eressŏs
Eresos|Erĕsos|i|f.|subst.|ville de Lesbos|Eressos|-ĕsos
Eressus|Eressus|i|f.|subst.|ville de Lesbos|Eressos|-essus
Eretria|Erĕtrĭa|ae|f.|subst.|[ville de l'Eubée, patrie du philosophe Ménédème]|Eretria|Erĕtrĭa
Eretrius|Erĕtrĭus|a, um||adj.|Érétrien, d'Érétrie|Eretria|-trĭus
Eretriensis|Erĕtrĭensis|e||adj.|Érétrien, d'Érétrie|Eretria|-trĭensis
Eretriaci|Erĕtriăci|ōrum|m.|subst.|les disciples de Ménédème|Eretria|-triăci
Eretrici|Erĕtrĭci|ōrum|m.|subst.|les disciples de Ménédème|Eretria|-trĭci
Eretrienses|Erĕtrienses|ium|m.|subst.|habitants d'Érétrie / ville de Thessalie|Eretria|-trienses
ergastularis|ergastŭlāris|e||adj.|de prison d'esclaves|ergastularis|ergastŭlāris
ergastularius|ergastŭlārius|a, um||adj.|de prison d'esclaves|ergastularis|-lārius
Ergavica|Ergavĭca|ae|f.|subst.|ville de la Celtibérie|Ergavica|Ergavĭca
Ergavicenses|Ergavĭcenses|ium|m.|subst.|habitants d'Ergavica|Ergavica|-censes
Ergetium|Ergĕtĭum|ĭi|n.|subst.|ville de Sicile|Ergetium|Ergĕtĭum
Hergetium|Hergĕtĭum|ĭi|n.|subst.|ville de Sicile|Ergetium|Herg-
Ergetini|Ergĕtīni|ōrum|m.|subst.|habitants d'Ergetum|Ergetium|-īni
Erginus|Ergīnus|i|m.|subst.|fleuve de Thrace / un des Argonautes|Erginus|Ergīnus
Erginos|Ergīnos|i|m.|subst.|fleuve de Thrace / un des Argonautes|Erginus|-nos
Erichthonius|Erichthŏnĭus|ĭi|m.|subst.|Érichthon [roi d'Athènes, inventeur du quadrige et des courses de chars ; changé en constellation] / roi des Troyens, fils de Dardanus|Erichthonius|Erichthŏnĭus
Erichthonius|Erichthŏnĭus|a, um||adj.|d'Athènes / de Troie|Erichthonius|-ius
Erigone|Erĭgŏnē|ēs|f.|subst.|Érigone [fille d'Icare, changée en constellation (la Vierge)] / fille d'Égisthe et de Clytemnestre|Erigone|Erĭgŏnē
Erigoneius|Erĭgŏnēĭus|a, um||adj.|d'Érigone [fille d'Icare]|Erigone|-nēĭus
Erillus|Erillus|i|m.|subst.|nom d'un philosophe stoïcien|Erillus|Erillus
Herillus|Herillus|i|m.|subst.|nom d'un philosophe stoïcien|Erillus|He-
Erillii|Erillĭi|ōrum|m.|subst.|disciples d'Érillus|Erillus|-lĭi
erineos|ĕrīnĕŏs|i|f.|subst.|plante inconnue|1 erineos|ĕrīnĕŏs
erineus|ĕrīnĕus|i|f.|subst.|plante inconnue|1 erineos|-us
Erinne|Erinnē|ēs|f.|subst.|Érinne [poétesse de Lesbos]|Erinne|Erinnē
Erinna|Erinna|ae|f.|subst.|Érinne [poétesse de Lesbos]|Erinne|-inna
Erinnys|Erinnȳs|yos|f.|subst.|Érinnys [une des furies] / furie, fléau / pl., Érinnyes, les Furies|Erinnys|Erinnȳs
Erinys|Erīnȳs|yos|f.|subst.|Érinnys [une des furies] / furie, fléau / pl., Érinnyes, les Furies|Erinnys|Erīnȳs
Eriphyla|Erĭphȳla|ae|f.|subst.|Ériphyle [épouse d'Amphiaraüs]|Eriphyla|Erĭphȳla
Eriphyle|Erĭphȳlē|ēs|f.|subst.|Ériphyle [épouse d'Amphiaraüs]|Eriphyla|-lē
Eriphylaeus|Erĭphȳlaeus|a, um||adj.|d'Ériphyle|Eriphyla|-aeus
erisisceptrum|ĕrīsisceptrum|i|n.|subst.|astragale [plante]|erisisceptrum|ĕrīsisceptrum
erysisceptrum|ĕrysisceptrum|i|n.|subst.|astragale [plante]|erisisceptrum|ery-
erisma|ĕrisma|ae|f.|subst.|étai, arc-boutant, soutien|erisma|ĕrisma
erisma|ĕrisma|ătis|n.|subst.|étai, arc-boutant, soutien|erisma|ĕrisma
Eriza|Eriza|ae|f.|subst.|ville de Carie|Eriza|Eriza
Erizenus|Erizēnus|a, um||adj.|d'Ériza|Eriza|-zēnus
Ernaginum|Ernāgīnum|i|n.|subst.|Ernagine [ville de la Viennaise]|Ernaginum|Ernāgīnum
Ernaginus|Ernāgīnus|i|m.|subst.|Ernagine [ville de la Viennaise]|Ernaginum|-nus
Ernaginenses|Ernāgīnenses|ium|m.|subst.|habitants d'Ernagine|Ernaginum|-nenses
erneum|ernĕum|i|n.|subst.|gâteau cuit dans un pot|erneum|ernĕum
herneum|hernĕum|i|n.|subst.|gâteau cuit dans un pot|erneum|her-
erubesco|ērŭbesco|bŭi, ĕre||tr. intr. |int., rougir, devenir rouge / [fig.] rougir de honte, par pudeur, avoir honte, être honteux / [avec inf.] rougir de|erubesco|ērŭbesco
erubescendus|ērŭbescendus|a, um||adj.|dont on doit rougir|erubesco|-cendus
Erubrus|Erŭbrus|i|m.|subst.|rivière qui se jette dans la Moselle|Erubrus|Erŭbrus
Erubris|Erŭbris|is|m.|subst.|rivière qui se jette dans la Moselle|Erubrus|-bris
ervilia|ervĭlĭa|ae|f.|subst.|dim. de ervum, gessette|ervilia|ervĭlĭa
ervilla|ervĭlla|ae|f.|subst.|dim. de ervum, gessette|ervilia|-lla
Erymanthus|Erўmanthus|i|m.|subst.|Érymanthe [montagne d'Arcadie, où Hercule tua un sanglier monstrueux] / fleuve de Perse / rivière d'Élide, qui se jette dans l'Alphée|Erymanthus|Erўmanthus
Erymanthos|Erўmanthŏs|i|m.|subst.|Érymanthe [montagne d'Arcadie, où Hercule tua un sanglier monstrueux] / fleuve de Perse / rivière d'Élide, qui se jette dans l'Alphée|Erymanthus|-thŏs
Erymantheus|Erўmanthēus|a, um||adj.|de l'Érymanthe|Erymanthus|-thēus
Erymanthius|Erўmanthĭus|a, um||adj.|de l'Érymanthe|Erymanthus|-thĭus
Erymanthias|Erўmanthĭăs|ădis|f.|subst.|de l'Érymanthe|Erymanthus|-thĭăs
Erymanthis|Erўmanthis|ĭdis|f.|subst.|de l'Érymanthe|Erymanthus|-this
erynge|ēryngē|ēs|f.|subst.|érynge, panicaut, herbe à cent têtes, chardon-roulant|erynge|ēryngē
eryngium|ēryngĭum|ĭi|n.|subst.|érynge, panicaut, herbe à cent têtes, chardon-roulant|erynge|-gĭum
eryngion|ēryngiŏn|ĭi|n.|subst.|érynge, panicaut, herbe à cent têtes, chardon-roulant|erynge|-ŏn
erysisceptrum|ĕrўsĭsceptrum||||c. erisisceptrum|erysisceptrum|ĕrўsĭsceptrum
erysisceptron|ĕrўsĭsceptrŏn||||c. erisisceptrum|erysisceptrum|-ŏn
Erythea|Erўthēa|ae|f.|subst.|île voisine de l'Hispanie [où habitait Géryon]|Erythea|Erўthēa
Erythia|Erўthīa|ae|f.|subst.|île voisine de l'Hispanie [où habitait Géryon]|Erythea|-thīa
Erytheis|Erўthēis|ĭdis|f.|adj. |de l'île d'Érythée, de Géryon|Erythea|-ēis
Erytheus|Erўthēus|a, um||adj.||Erythea|-ēus
Erythius|Erўthīus|a, um||adj.||Erythea|-īus
Erythrae|Erўthrae|ārum|f.|subst.|Érythres [ville de Béotie] / une des douze villes principales d'Ionie, fondée par elle / port de Locride sur le golfe de Corinthe|Erythrae|Erўthrae
Erythraeus|Erўthraeus|a, um||adj.|d'Érythres [en Béotie] / d'Érythres [dans l'Inde]|Erythrae|-aeus
Erythraea|Erўthraea|ae|f.|subst.|le territoire d'Érythres [Béotie]|Erythrae|-thraea
Erythraei|Erўthraei|ōrum|m.|subst.|les habitants d'Érythres|Erythrae|-thraei
erythrodanus|ĕrўthrŏdănus|i|m.|subst.|garance [plante qui teint en rouge]|erythrodanus|ĕrўthrŏdănus
erythrodanos|ĕrўthrŏdănŏs|i|m.|subst.|garance [plante qui teint en rouge]|erythrodanus|-ŏs
Erythrus|Erўthrus|i|m.|subst.|v. Erythrae 4.|Erythrus|Erўthrus
Erythros|Erўthros|i|m.|subst.|v. Erythrae 4.|Erythrus|-os
Eryx|Eryx|ycis|m.|subst.|fils de Vénus, tué par Hercule, enseveli sous le mont Éryx / mont de Sicile où Vénus avait un temple|Eryx|Eryx
Erycinus|Erycīnus|a, um||adj.|du mont Éryx|Eryx|-cīnus
Erycini|Erycīni|ōrum|m.|subst.|habitants d'Éryx [ville voisine]|Eryx|-cīni
Esau|Esāū|indecl.|m.|subst.|Ésaü [fils d'Isaac]|Esau|Esāū
Esaus|Esāus|i|m.|subst.||Esau|Esāus
escit|escit||||v. sum|escit|escit
escunt|escunt||||v. sum|escit|escunt
esculetum|escŭlētum||||v. aesc-.|esculetum|escŭlētum
esculus|escŭlus||||v. aesc-.|esculetum|escŭlus
Esernia|Esernĭa||||v. aeser-.|Esernia|Esernĭa
Eserninus|Esernīnus||||v. aeser-.|Esernia|Esernīnus
esit|esit||||v. sum|esit|esit
essit|essit||||v. sum|esit|essit
esito|ēsĭto|āvi, āre||tr. |de ĕdo), tr., manger souvent de|esito|ēsĭto
essito|essito|||||esito|essito
esox|ĕsox|ŏcis|m.|subst.|ésox [poisson du Rhin, sorte de brochet]|esox|ĕsox
isox|ĭsox|||||esox|ĭsox
Esquiliae|Esquĭlĭae|ārum|f.|subst.|les Esquilies [quartier de Rome situé sur le mont Esquilin]|Esquiliae|Esquĭlĭae
Exquiliae|Exquĭlĭae|ārum|f.|subst.|les Esquilies [quartier de Rome situé sur le mont Esquilin]|Esquiliae|Ex-
Esquilinus|Esquĭlīnus mons||m.|subst.|le mont Esquilin, une des collines de Rome|Esquilinus mons|Esquĭlīnus mons
Exquilinus|Exquĭlīnus mons||m.|subst.|le mont Esquilin, une des collines de Rome|Esquilinus mons|Ex-
Esquilinus|Esquĭlīnus|a, um||adj.|du mont Esquilin|Esquilinus mons|-us
Esquilinius|Esquĭlīnĭus|a, um||adj.|du mont Esquilin|Esquilinus mons|-ĭus
Essedones|Essēdŏnes|um|m.|subst.|peuple scythe|Essedones|Essēdŏnes
Essedonius|Essēdŏnĭus|a, um||adj.|des Essédons|Essedones|-ĭus
Esturi|Esturi|ōrum|m.|subst.|peuple d'Italie|Esturi|Esturi
Esturri|Esturri|ōrum|m.|subst.|peuple d'Italie|Esturi|-rri
esurio|esŭrĭo|īvi ou ĭi, īre||tr. intr. |désirer manger, avoir faim, être affamé / [fig.] tr., convoiter|1 esurio|esŭrĭo
essurio|essŭrio|īvi ou ĭi, īre||tr. intr. |désirer manger, avoir faim, être affamé / [fig.] tr., convoiter|1 esurio|essŭrio
esurio|ēsŭrĭo|ōnis|m.|subst.|grand mangeur|2 esurio|ēsŭrĭo
essurio|essŭrĭo|ōnis|m.|subst.|grand mangeur|2 esurio|essŭrĭo
Esus|Esus|i|m.|subst.|nom de Mars chez les Gaulois|3 Esus|Esus
Hesus|Hēsus|i|m.|subst.|nom de Mars chez les Gaulois|3 Esus|Hē-
Eteocles|Etĕŏclēs|is ou ĕos|m.|subst.|Étéocle [fils d'oedipe, frère de Polynice qui vint guerroyer contre lui; ils s'entretuèrent dans un combat]|Eteocles|Etĕŏclēs
Eteocleus|Etĕŏclēus|a, um||adj.|d'Étéocle|Eteocles|-ēus
Etereius|Etĕrēĭus|i|m.|subst.|nom d'homme|Etereius|Etĕrēĭus
Hetereius|Hetĕrēĭus|i|m.|subst.|nom d'homme|Etereius|He-
Etereianus|Etĕrēĭānus|a, um||adj.|d'Étéréius|Etereius|-ānus
etesias|ētēsĭas|ae|m.|subst.|vents étésiens [qui soufflent à l'époque de la canicule]|etesias|ētēsĭas
etesiae|ĕtēsĭae|ārum|m.|subst.|vents étésiens [qui soufflent à l'époque de la canicule]|etesias|ĕtēsĭae
ethica|ēthĭca|ae|f.|subst.|éthique, morale [partie de la philosophie]|ethica|ēthĭca
ethice|ēthĭcē|ēs|f.|subst.|éthique, morale [partie de la philosophie]|ethica|-cē
etiamdum|ĕtiamdum|||adv. |adv., encore alors|etiamdum|ĕtiamdum
etiam|etiam dum|||adv. |adv., encore alors|etiamdum|etiam dum
etiamnum|etiamnum|||adv. |encore maintenant, encore / [avec nég.] / encore, en outre / [avec compar.]|etiamnum|etiamnum
etiamnunc|etiamnunc|||adv. |encore maintenant, encore / [avec nég.] / encore, en outre / [avec compar.]|etiamnum|etiamnunc
etiamsi|ĕtĭamsī|||conj. |conj., même si, quand même ; [en corrél. avec tamen]|etiamsi|ĕtĭamsī
etiam|etiam si|||conj. |conj., même si, quand même ; [en corrél. avec tamen]|etiamsi|etiam si
etiam|ĕtiam tum||||adv, encore alors, jusque-là [dans le passé]|etiam tum|ĕtiam tum
etiam|ĕtiam tunc||||adv, encore alors, jusque-là [dans le passé]|etiam tum|ĕtiam tunc
Euander|Euandĕr|i|m.|subst.|Évandre [roi d'Arcadie, vint fonder une colonie dans le Latium] / philosophe académicien / nom d'un sculpteur et ciseleur / général de Persée, roi de Macédoine|Euander|Euandĕr
Euandrus|Euandrus|i|m.|subst.|Évandre [roi d'Arcadie, vint fonder une colonie dans le Latium] / philosophe académicien / nom d'un sculpteur et ciseleur / général de Persée, roi de Macédoine|Euander|-drus
Euandrius|Euandrĭus|a, um||adj.|d'Évandre|Euander|-drĭus
Euboea|Euboea|ae|f.|subst.|Eubée [île de la mer Égée, auj. Négrepont]|Euboea|Euboea
Euboeus|Euboeus|a, um||adj.|de l'Eubée|Euboea|-oeus
Euboicus|Eubŏĭcus|a, um||adj.|de l'Eubée|Euboea|-ŏĭcus
Eubois|Eūbŏis|ĭdis|f.|subst.|de l'Eubée|Euboea|Eūbŏis
eubolion|eubŏlĭŏn||n.|subst.|c. dictamnum :|eubolion|eubŏlĭŏn
eubunion|eubunĭŏn||n.|subst.|c. dictamnum :|eubolion|-bunĭŏn
Eubulidas|Eubūlĭdās|ae|m.|subst.|nom d'un statuaire / maître de Démosthène|Eubulidas|Eubūlĭdās
Eubulides|Eubūlĭdēs|ae|m.|subst.|nom d'un statuaire / maître de Démosthène|Eubulidas|-dēs
Eudaemon|Eudaemōn|ŏnis||adj. |heureux|Eudaemon|Eudaemōn
Eudaemones|Eudaemŏnes||||subst. m., habitants de l'Arabie Heureuse|Eudaemon|-mŏnes
Euenos|Euēnŏs|i|m.|subst.|Événus [roi d'Étolie, qui donna son nom au fleuve Lycormas]|Euenos|Euēnŏs
Euenus|Euēnus|i|m.|subst.|Événus [roi d'Étolie, qui donna son nom au fleuve Lycormas]|Euenos|-nus
Eueninus|Euēnīnus|a, um||adj.|du fleuve Événus|Euenos|-ēnīnus
eugenius|eugĕnīus|a, um||adj.|de bonne race|1 eugenius|eugĕnīus
eugeneus|eugĕnēus|a, um||adj.|de bonne race|1 eugenius|-ēus
Euhan|Euhān||||cri des bacchantes / le dieu Bacchus|Euhan|Euhān
euan|eūān||||cri des bacchantes / le dieu Bacchus|Euhan|eūān
Euhippe|Euhippē|ēs|f.|subst.|Évippe [épouse de Piérus, mère des Néréides]|Euhippe|Euhippē
Euippe|Euippē|ēs|f.|subst.|Évippe [épouse de Piérus, mère des Néréides]|Euhippe|Euip-
Euhippia|Euhippĭa|ae|f.|subst.|surnom de la ville de Thyatire [renommée pour ses chevaux]|Euhippia|Euhippĭa
Euippia|Eūippĭa|ae|f.|subst.|surnom de la ville de Thyatire [renommée pour ses chevaux]|Euhippia|Eūip-
Euhius|Euhĭus|ĭi|m.|subst.|surnom de Bacchus|Euhius|Euhĭus
Euhius|Euhĭus|a, um||adj.|de Bacchus|Euhius|-us
eumeces|eumēcēs|is|m. f.|subst.|nom d'un baumier / nom d'une pierre précieuse|eumeces|eumēcēs
eumeces|eumēcĕs|is|n.|subst.|nom d'un baumier / nom d'une pierre précieuse|eumeces|eumēcĕs
Eumenia|Eumĕnĭa|ae|f.|subst.|[ville de Thrace et de la Grande Phrygie]|Eumenia|Eumĕnĭa
Eumeneticus|Eumĕnēticus|a, um||adj.|d'Euménia en Phrygie|Eumenia|-nēticus
Eumenides|Eumĕnĭdes|um|f.|subst.|Euménides, Furies|Eumenides|Eumĕnĭdes
Eumenis|Eumĕnis||f.|subst.|sing., une furie|Eumenides|-nis
Eumolpus|Eumolpus|i|m.|subst.|Eumolpe [apporta en Attique les mystères d'Éleusis et la culture de la vigne]|Eumolpus|Eumolpus
Eumolpidae|Eumolpĭdae|ārum|m.|subst.|les Eumolpides [famille sacerdotale d'Athènes chargée du culte de Cérès]|Eumolpus|-ĭdae
Euodia|Euŏdĭa|ae|f.|subst.|nom de femme, nom d'hommes|Euodia|Euŏdĭa
Euodius|Euŏdĭus|i|m.|subst.|nom de femme, nom d'hommes|Euodia|-dĭus
Euodus|Euŏdus|i|m.|subst.|nom de femme, nom d'hommes|Euodia|-dus
Eupalia|Eupalĭa|ae|f.|subst.|ville de Locride|Eupalia|Eupalĭa
Eupalium|Eupalĭum|ĭi|n.|subst.|ville de Locride|Eupalia|-ĭum
Euphrates|Euphrātēs|ae|m.|subst.|Euphrate [grand fleuve d'Asie]|Euphrates|Euphrātēs
Euphratis|Euphrātis|ĭdis|f.|adj. |de l'Euphrate|Euphrates|-tis
Euphrataeus|Euphrātaeus|a, um||adj.|de l'Euphrate / philosophe du temps de Pline le Jeune|Euphrates|-taeus
Euphrosyna|Euphrŏsўna|ae|f.|subst.|Euphrosyne [une des trois Grâces] / nom de femme|Euphrosyna|Euphrŏsўna
Euphrosyne|Euphrŏsўnē|ēs|f.|subst.|Euphrosyne [une des trois Grâces] / nom de femme|Euphrosyna|-nē
euplea|euplĕa|ae|f.|subst.|plante inconnue|euplea|euplĕa
euplia|euplĭa|ae|f.|subst.|plante inconnue|euplea|-ĭa
Euripides|Eurīpĭdēs|is et i|m.|subst.|Euripide [célèbre poète tragique grec]|Euripides|Eurīpĭdēs
Euripideus|Eurīpĭdeus|a, um||adj.|d'Euripide|Euripides|-eus
Euripus|Eurīpus|i|m.|subst.|Euripe [détroit entre la Béotie et l'Eubée, auj. Égribos]|Euripus|Eurīpus
Euripos|Eurīpŏs|i|m.|subst.|Euripe [détroit entre la Béotie et l'Eubée, auj. Égribos]|Euripus|-ŏs
euripus|eūrīpus||||[en gén.] détroit / aqueduc, canal, fosse / fossé rempli d'eau qui entourait le cirque à Rome|Euripus|eūrīpus
Eurome|Eurōmē|ēs|f.|subst.|ville de Carie|Eurome|Eurōmē
Euromus|Eurōmus|e||adj.|d'Eurome / habitants d'Eurome|Eurome|Eurōmus
Euromensis|Eurōmensis|e|m. pl.|adj.|d'Eurome / habitants d'Eurome|Eurome|-ensis
Europa|Eurōpa|ae|f.|subst.|Europe [fille d'Agénor, soeur de Cadmus, enlevée par Jupiter métamorphosé en taureau] / [poét. et fig.] portique du Champ de Mars ou d'Europe / l'Europe, une des parties du monde|Europa|Eurōpa
Europe|Eurōpē|ēs|f.|subst.|Europe [fille d'Agénor, soeur de Cadmus, enlevée par Jupiter métamorphosé en taureau] / [poét. et fig.] portique du Champ de Mars ou d'Europe / l'Europe, une des parties du monde|Europa|-pē
Europaeus|Eurōpaeus|a, um||adj.|d'Europe, fille d'Agénor / Européen|Europa|-aeus
Europensis|Eurōpensis|e||adj.|de l'Europe, Européen|Europa|-ensis
Euryclea|Euryclēa|ae|f.|subst.|Euryclée [nourrice d'Ulysse]|Euryclea|Euryclēa
Euryclia|Euryclīa|ae|f.|subst.|Euryclée [nourrice d'Ulysse]|Euryclea|-clīa
Eurymus|Eurўmus|i|m.|subst.|père de Télème|Eurymus|Eurўmus
Eurymides|Eurўmĭdēs|ae|||fils d'Eurymus (Télème)|Eurymus|-ĭdēs
Eurystheus|Eurystheūs|ĕi ou ĕos|m.|subst.|Éurysthée [roi de Mycènes, instrument de la haine de Junon contre Hercule]|Eurystheus|Eurystheūs
Eurystheus|Eurysthēus|a, um||adj.|d'Eurysthée|Eurystheus|-ēus
Eusebius|Eusĕbĭus|ĭi|m.|subst.|Eusèbe [évêque de Césarée, en Palestine, écrivain grec] / autres du même nom|Eusebius|Eusĕbĭus
Eusebianus|Eusĕbiānus|a, um||adj.|d'Eusèbe|Eusebius|-iānus
Eutyches|Eutўchēs|is|m.|subst.|nom d'un hérésiarque|Eutyches|Eutўchēs
Eutychianistae|Eutўchĭānistae|ārum|m.|subst.|sectateurs d'Eutychès|Eutyches|-chĭānistae
Euxinus|Euxīnus Pontus|i|m.|subst.|le Pont-Euxin (la mer Noire)|Euxinus Pontus|Euxīnus Pontus
Euxinus|Euxīnus|a, um||adj.|du Pont-Euxin|Euxinus Pontus|-īnus
Euxinus|Euxīnus|i|m.|subst.|c. Euxinus pontus|Euxinus Pontus|Euxīnus
eventum|ēventum|i|n.|subst.|[rare au sing.] ; ordint|eventum|ēventum
eventa|ēventa|ōrum|n.|subst.|pl., événements, choses accidentelles / [philos.] accident [oppos. conjuncta] / résultats, effets|eventum|ēventa
everriae|ēverriae|ārum|f.|subst.|purifications faites dans la maison d'un mort|everriae|ēverriae
exverrae|exverrae|ārum|f.|subst.|purifications faites dans la maison d'un mort|everriae|exverrae
evoluam|ēvŏlŭam||||v. evolvo|evoluam|ēvŏlŭam
evoluisse|ēvŏlŭisse||||v. evolvo|evoluam|ēvŏlŭisse
ex|ex|||prep. |[marquant le point d'où part une chose] / d'un point élevé; [d'où les expressions adverbiales / [point de départ] / immédiatement après, au sortir de / [en parl. d'une charge qu'on a fini d'exercer] anciennement, ci-devant, ex / origine, provenance / [dans les constructions partitives] / [étymologie] / [matière] / [fig.] / [cause, source, origine] par suite de, à la suite de / passage d'un état à un autre / d'après, conformément à / [en part. ex re, ex usu, ex injuria] / [pour le sens] action de tirer hors de, d'éloigner, de séparer|ex|ex
