gryps|gryps|gryps|ўpis|m.|subst.|griffon [animal fabuleux]
gryps|grȳpus|grȳpus|i|m.|subst.|griffon [animal fabuleux]
gubernaculum|gŭbernācŭlum|gŭbernācŭlum|i|n.|subst.|et sync. poét
gubernaculum|gŭbernaclum|gŭbernaclum|i|n.|subst.|gouvernail [d'un navire], timon / [fig. au pl.] / [sing. rare]
Guberni|Guberni|Guberni|ōrum|m.|subst.|peuple de la Belgique
Guberni|Gugerni|Gugerni|ōrum|m.|subst.|peuple de la Belgique
Gulusa|Gulusa|Gulusa|ae|m.|subst.|fils de Massinissa
Gulusa|Gulussa|-ssa|ae|m.|subst.|fils de Massinissa
guttus|guttus|guttus|i|m.|subst.|vase à col étroit, burette
guttus|gūtus|gūtus|i|m.|subst.|vase à col étroit, burette
Gyara|Gўăra|Gўăra|ae|f.|subst.|une des Cyclades
Gyara|Gўărŏs|Gўărŏs|i|f.|subst.|une des Cyclades
Gyara|Gўăra|-ra|ōrum|n.|subst.|une des Cyclades
Gyas|Gўās|Gўās|ae|m.|subst.|Gyas [un des géants] / compagnon d'Énée
Gyas|Gўēs|Gўēs|ae|m.|subst.|Gyas [un des géants] / compagnon d'Énée
Gyges|Gȳgēs|Gȳgēs|is ou ae|m.|subst.|Gygès [roi de Lydie]
Gyges|Gȳgaeus|-aeus|a, um||adj.|de Gygès ; Lydien / nom d'un jeune homme / Troyen tué par Turnus
gymnasiarchus|gymnăsĭarchus|gymnăsĭarchus|i|m.|subst.|gymnasiarque, chef du gymnase
gymnasiarchus|gymnăsĭarchēs|-chēs|ae|m.|subst.|
gynaeceum|gўnaecēum|gўnaecēum|i|n.|subst.|gynécée [appartement des femmes chez les Grecs] / atelier de femmes / sérail
gynaeceum|gўnaecīum|-cīum|i|n.|subst.|gynécée [appartement des femmes chez les Grecs] / atelier de femmes / sérail
? Gypsus|Gypsus|Gypsus|i|n. f.|subst.|île de la Haute-Égypte
? Gypsus|Gypsum|-sum|i|n. f.|subst.|île de la Haute-Égypte
Gyrton|Gyrtōn|Gyrtōn|ōnis|f.|subst.|ville de Thessalie et de Magnésie
Gyrton|Gyrtōnē|-nē|ēs|f.|subst.|ville de Thessalie et de Magnésie
Gytheum|Gythēum|Gythēum|i|n.|subst.|Gythéum ou Gythium [ville de Laconie, auj. Palaeopolis]
Gytheum|Gythĭum|-thĭum|ĭi|n.|subst.|Gythéum ou Gythium [ville de Laconie, auj. Palaeopolis]
Gytheum|Gythĕātes sinus|-thĕātes sinus||||golfe de Gythéum
habitator|hăbĭtātŏr|hăbĭtātŏr|ōris|m.|subst.|habitant, habitante
habitator|hăbĭtātrix|-trix|īcis|f.|subst.|habitant, habitante
habrotonum|habrŏtŏnum|habrŏtŏnum||||v. abrotonum.
habrotonum|habrŏtŏnŏnus|-ŏnus||||v. abrotonum.
Hadranum|Hadranum|Hadranum|i|n.|subst.|v. Adr-
Hadranum|Hadrānītāni|Hadrānītāni|ōrum|m.|subst.|habitants d'Hadranum
Hadranum|Adranum|Adr-|ōrum|m.|subst.|habitants d'Hadranum
Hadria|Hădrĭa|Hădrĭa|ae|f. m.|subst.|ville du Picénum / v. de Vénétie / la mer Adriatique
Hadria|Adrĭa|Adr-|ae|f. m.|subst.|ville du Picénum / v. de Vénétie / la mer Adriatique
Hadria|Hădrĭăcus|-ĭăcus|a, um||adj.|de la mer Adriatique
Hadria|Hădrĭātĭcus|-ĭātĭcus|a, um||adj.|de la mer Adriatique
Hadria|Hadrĭātĭcum|Hadrĭātĭcum|i|n.|subst.|l'Adriatique
2 Hadrianus|Hădrĭānus|Hădrĭānus||||mieux que
2 Hadrianus|Adrĭānus|Ad-||||Adrien, empereur romain
Haebudes|Haebudes|Haebudes|um|f.|subst.|îles près de la côte N.-O. de la Bretagne [auj. Hébrides ou Western]
Haebudes|Hebudes|He-|um|f.|subst.|îles près de la côte N.-O. de la Bretagne [auj. Hébrides ou Western]
Haemimontus|Haemĭmontus|Haemĭmontus|i|m.|subst.|partie de la Thrace près du mont Hémus
Haemimontus|Haemĭmontāni|-tāni|ōrum|m.|subst.|Hémimontins
Haemonia|Haemŏnĭa|Haemŏnĭa|ae|f.|subst.|Hémonie [anc. nom de la Thessalie]
Haemonia|aemŏnĭa|aem-|ae|f.|subst.|Hémonie [anc. nom de la Thessalie]
Haemonia|Haemŏnĭs|-nĭs|ĭdis|f.|subst.|Thessalienne
Haemonia|Haemŏnĭdēs|-nĭdēs|ae|m.|subst.|Hémonien, Thessalien ; pl. = les Argonautes
Haemonia|Haemŏnĭus|-nĭus|a, um||adj.|Hémonien, Thessalien
haemorrhoissa|haemorrhŏissa|haemorrhŏissa|ae|f.|subst.|femme qui a des hémorroïdes
haemorrhoissa|haemorrhŏūsa|-hŏūsa|ae|f.|subst.|femme qui a des hémorroïdes
haeresiarcha|haerĕsĭarcha|haerĕsĭarcha|ae|m.|subst.|hérésiarque
haeresiarcha|haerĕsĭarchēs|-chēs|ae|m.|subst.|hérésiarque
ha ha hae|ha ha hae|ha ha hae||||v. ha.
ha ha hae|hahae|hahae||||v. ha.
Halaesa|Hălaesa|Hălaesa|ae|f.|subst.|v. de Sicile
Halaesa|Hălaesīnus|-īnus|a, um|m. pl.|adj.|d'Halésa / habitants d'Halésa
halec|halec|halec||||v. allec, allec-.
halec|halec|halec-||||v. allec, allec-.
Halesa|Hălēsa|Hălēsa||||v. Halaes-.
Halesa|Hălēsus|Hălēsus||||v. Halaes-.
Haliacmon|Hălĭacmōn|Hălĭacmōn|ŏnis|m.|subst.|a]
Haliacmon|Alĭacmōn|Al-|ŏnis|m.|subst.|a]
haliaeetos|hălĭaeĕtos|hălĭaeĕtos|i|m.|subst.|grand aigle de mer
haliaeetos|hălĭaeĕtus|-tus|i|m.|subst.|grand aigle de mer
haliaeetos|hălĭāĕtos|hălĭāĕtos|i|m.|subst.|grand aigle de mer
haliaeetos|hălĭaeĕtus|-tus|i|m.|subst.|grand aigle de mer
Haliartus|Hălĭartus|Hălĭartus|i|f.|subst.|Haliarte [ville de Béotie]
Haliartus|Hălĭartĭi|-tĭi|ōrum|m.|subst.|habitants d'Haliarte
halicacabum|hălĭcācăbum|hălĭcācăbum|i|n.|subst.|coqueret ou alkékenge [plante]
halicacabum|hălĭcācăbus|-bus|i|f.|subst.|coqueret ou alkékenge [plante]
Halicarnassus|Hălĭcarnassus|Hălĭcarnassus|i|f.|subst.|Halicarnasse [capitale de la Carie]
Halicarnassus|Hălĭcarnassŏs|-ŏs|i|f.|subst.|Halicarnasse [capitale de la Carie]
Halicarnassus|Hălĭcarnasseūs|-sseūs|ĕi|m.|subst.|d'Halicarnasse
Halicarnassus|Hălĭcarnassĭi|-ssĭi|ōrum|m.|subst.|habitants d'Halicarnasse
Halicarnassus|Hălĭcarnassenses|-ssenses|ium|m.|subst.|habitants d'Halicarnasse
Halicyae|Hălĭcўae|Hălĭcўae|ārum|f.|subst.|ville de Sicile [auj. Salemi]
Halicyae|Hălĭcўensis|-cўensis|e|m. pl.|adj.|d'Halicyes / habitants d'Halicyes
halieuticus|hălĭeutĭcus|hălĭeutĭcus|a, um||adj.|de pêcheur ;
halieuticus|halieutica|halieutica||||pl. n., halieutiques [traité de pêche, titre d'un ouvrage d'Ovide]
Halisarne|Halisarnē|Halisarnē|ēs|f.|subst.|ville de la Troade
Halisarne|Halisernē|-sernē|ēs|f.|subst.|ville de la Troade
hallucinatio|hallūcĭnātĭo|hallūcĭnātĭo|ōnis|f.|subst.|méprise, hallucination
hallucinatio|hālūcĭnātĭo|hālūc-|ōnis|f.|subst.|méprise, hallucination
hallucinatio|ālūcĭnātĭo|ālūc-|ōnis|f.|subst.|méprise, hallucination
hallucinator|hallūcĭnātŏr|hallūcĭnātŏr|ōris|m.|subst.|celui qui fait des bévues
hallucinator|hālūcĭnātŏr|hālūc-|ōris|m.|subst.|celui qui fait des bévues
hallucinator|ālūcĭnātŏr|ālūc-|ōris|m.|subst.|celui qui fait des bévues
hallucinor|hallūcĭnor|hallūcĭnor|ātus sum, āri||intr. |errer, se tromper, avoir des hallucinations / divaguer, rêver
hallucinor|hālūcĭnor|hālūc-|ātus sum, āri||intr. |errer, se tromper, avoir des hallucinations / divaguer, rêver
hallucinor|ālūcĭnor|ālūc-|ātus sum, āri||intr. |errer, se tromper, avoir des hallucinations / divaguer, rêver
Halmydessos|Halmўdessŏs|Halmўdessŏs|i|f.|subst.|Halmydesse [ville de Thrace]
Halmydessos|Halmўdessus|-ssus|i|f.|subst.|Halmydesse [ville de Thrace]
halmyridium|halmyrĭdĭum|halmyrĭdĭum|ĭi|n.|subst.|chou des régions maritimes
halmyridium|halmyrĭdĭŏn|-ĭŏn|ĭi|n.|subst.|chou des régions maritimes
2 halo|halo|halo|ōnis|m.|subst.|fatigué d'avoir bu la veille
2 halo|halon|halon|ōnis|m.|subst.|fatigué d'avoir bu la veille
Halonesos|Hălonēsŏs|Hălonēsŏs|i|f.|subst.|île de la mer Égée, près de la Macédoine
Halonesos|Hălonēsus|-sus|i|f.|subst.|île de la mer Égée, près de la Macédoine
Halonesos|Hălonēsonnēsus|-onnēsus|i|f.|subst.|île de la mer Égée, près de la Macédoine
2 Halos ou|Hălŏs|Hălŏs|i|f.|subst.|ville de Thessalie
2 Halos ou|Hălus|Hălus|i|f.|subst.|ville de Thessalie
hama|hăma|hăma|ae|f.|subst.|seau
hama|ăma|ăma|ae|f.|subst.|seau
hamadryades|hămādrўădes|hămādrўădes|um|f.|subst.|hamadryades [nymphes des forêts]
hamadryades|hămādrўăs|hămādrўăs||||[rare],
hammitis|hammītis|hammītis||||pierre précieuse inconnue
hammitis|ammītis|am-||||pierre précieuse inconnue
Hampsagoras|Hampsăgŏrās|Hampsăgŏrās|ae|m.|subst.|prince de Sardaigne
Hampsagoras|Hampsĭcŏrās|-psĭcŏrās|ae|m.|subst.|prince de Sardaigne
Hanno|Hanno|Hanno|ōnis|m.|subst.|Hannon [fameux navigateur carthaginois] / nom de plusieurs personnages carthaginois
Hanno|Hannōn|-nōn|ōnis|m.|subst.|Hannon [fameux navigateur carthaginois] / nom de plusieurs personnages carthaginois
harmonice|harmŏnĭcē|harmŏnĭcē|ēs|f.|subst.|la science de l'harmonie
harmonice|harmŏnĭca|-ca|ae|f.|subst.|
Harpasus|Harpăsus|Harpăsus|i|m.|subst.|fleuve de Carie
Harpasus|Harpăsĭdēs|-sĭdēs|ae|m.|subst.|de Carie
haruspicinus|hăruspĭcīnus|hăruspĭcīnus|a, um||adj.|qui concerne les haruspices
haruspicinus|hăruspĭcīna|hăruspĭcīna|ae|f.|subst.|science des haruspices
Hasdrubal|Hasdrŭbăl|Hasdrŭbăl|ălis|m.|subst.|nom de plusieurs généraux carthaginois
Hasdrubal|Asdrŭbăl|Asd-|ălis|m.|subst.|nom de plusieurs généraux carthaginois
Hasdrubal|Hasdrŭbălĭānus|-lĭānus|a, um||adj.|d'Asdrubal [frère d'Annibal]
hastatus|hastātus|hastātus|a, um||adj.|armé d'un javelot
hastatus|hastātī|hastātī|ōrum|m.|subst.|les hastats
haud|haud|haud|||adv. adj. |arch
haud|haut|haut|||adv. adj. |arch
haud|hau|hau|||adv. adj. |adv., ne... pas [généralt négation d'un mot et non d'une proposition] / devant adj. et adv. / après une conditionnelle, pour nier toute une propos.
hausurus|hausūrus|hausūrus||||v. haurio
hausurus|hausus|hausus||||v. haurio
have|hăve|hăve||||v. av-.
have|haveo|haveo||||v. av-.
Heautontimorumenos|Hĕautontīmōrūmĕnŏs|Hĕautontīmōrūmĕnŏs|i|m.|subst.|celui qui se punit lui-même [titre d'une comédie de Térence, traduite de Ménandre]
Heautontimorumenos|Hautontīmōrūmĕnŏs|Haut-|i|m.|subst.|celui qui se punit lui-même [titre d'une comédie de Térence, traduite de Ménandre]
Hebraei|Hĕbraei|Hĕbraei|ōrum|m.|subst.|les Hébreux
Hebraei|Hĕbraeus|-braeus|a, um||adj.|de Judée, des Hébreux, hébreu
Hebraei|Hĕbrăĭcus|-ăĭcus|a, um||adj.|de Judée, des Hébreux, hébreu
Hecate|Hĕcătē|Hĕcătē|ēs|f.|subst.|Hécate [divinité qui préside aux enchantements, confondue avec Diane]
Hecate|Hĕcătēĭus|-tēĭus|a, um||adj.|d'Hécate, de Diane
Hecate|Hĕcătēis|-tēis|ĭdos|f.|subst.|d'Hécate
Hector|Hectŏr|Hectŏr|ŏris|m.|subst.|fils de Priam, tué par Achille
Hector|Hectŏrĕus|-rĕus|a, um||adj.|d'Hector, Troyen
Hecuba|Hĕcŭba|Hĕcŭba|ae|f.|subst.|Hécube, femme de Priam / fig. = femme vieille
Hecuba|Hĕcŭbē|-bē|ēs|f.|subst.|Hécube, femme de Priam / fig. = femme vieille
hedera|hĕdĕra|hĕdĕra|ae|f.|subst.|lierre [enguirlande le thyrse de Bacchus ; sert à couronner les poètes, les convives]
hedera|ĕdĕra|ĕdĕra|ae|f.|subst.|lierre [enguirlande le thyrse de Bacchus ; sert à couronner les poètes, les convives]
hederaceus|hĕdĕrācĕus|hĕdĕrācĕus|a, um||adj.|de lierre / vert de lierre
hederaceus|hĕdĕrācĭus|-cĭus|a, um||adj.|de lierre / vert de lierre
Hegea|Hēgea|Hēgea|ae|m.|subst.|nom d'homme
Hegea|Hēgeas|-as|ae|m.|subst.|nom d'homme
hei|hei|hei|||interj. |interj., hélas !
hei|ei|ei|||interj. |interj., hélas !
Helena|Hĕlĕna|Hĕlĕna|ae|f.|subst.|Hélène, fille de Léda et de Jupiter, soeur de Castor, de Pollux, de Clytemnestre, femme de Ménélas, fut cause de la guerre de Troie / Flavia Julia Héléna, mère de Constantin / nom donné à une étoile
Helena|Hĕlĕnē|-nē|ēs|f.|subst.|Hélène, fille de Léda et de Jupiter, soeur de Castor, de Pollux, de Clytemnestre, femme de Ménélas, fut cause de la guerre de Troie / Flavia Julia Héléna, mère de Constantin / nom donné à une étoile
heleoselinon|hĕlēosĕlīnŏn|hĕlēosĕlīnŏn|i|n.|subst.|ache de marais
heleoselinon|hĕlīosĕlīnŏn|hĕlīo-|i|n.|subst.|ache de marais
Helicaon|Hĕlĭcāōn|Hĕlĭcāōn|ŏnis|m.|subst.|fils d'Anténor, fondateur de Patavium (Padoue)
Helicaon|Hĕlĭcāŏnĭus|-āŏnĭus|ĭi|||d'Hélicaon
helichrysos|hĕlichrȳsŏs|hĕlichrȳsŏs|i|m.|subst.|immortelle jaune [fleur]
helichrysos|hĕlichrȳsus|-ŭs|i|m.|subst.|immortelle jaune [fleur]
Helicon|Hĕlĭcōn|Hĕlĭcōn|ōnis|m.|subst.|Hélicon [montagne de Béotie, consacrée à Apollon et aux Muses]
Helicon|Hĕlĭcōnĭus|-cōnĭus|a, um||adj.|de l'Hélicon
Helicon|Hĕlĭcōnis|-cōnis|ĭdis|f.|subst.|de l'Hélicon
Helicon|Hĕlĭcōnĭădĕs|-cōnĭădĕs|um|f.|subst.|nom des Muses
Helicon|Hĕlĭcōnĭdĕs|-cōnĭdĕs|um|f.|subst.|nom des Muses
Heliopolis|Hēlĭŏpŏlis|Hēlĭŏpŏlis|is|f.|subst.|ville de la Basse-Égypte / v. de Coelé-Syrie [auj. Balbeck]
Heliopolis|Hēlĭŏpŏlītēs nomos|-lītēs nomos|ārum|m.|subst.|le nome Héliopolite [en Égypte]
Heliopolis|Hēlĭŏpŏlītae|-lītae|ārum|m.|subst.|habitants d'Héliopolis
Heliopolis|Hēlĭŏpŏlītāni|-lītāni|ōrum|m.|subst.|habitants d'Héliopolis
Heliopolis|Hēlĭŏpŏlītānus|-lītānus|a, um||adj.|d'Héliopolis
Helios|Hēlĭos|Hēlĭos|ĭi|m.|subst.|le Soleil
Helios|Hēlĭus|-ĭus|ĭi|m.|subst.|le Soleil
helioscopion|hēlĭoscŏpĭŏn|hēlĭoscŏpĭŏn|ĭi|n.|subst.|héliotrope / espèce d'euphorbe
helioscopion|hēlĭoscŏpĭŏs|-pĭŏs|ĭi|m.|subst.|héliotrope / espèce d'euphorbe
heliotropion|hēlĭŏtrŏpĭŏn|hēlĭŏtrŏpĭŏn|ĭi|n.|subst.|tournesol [plante] / sorte de pierre précieuse
heliotropion|hēlĭŏtrŏpĭum|-pĭum|ĭi|n.|subst.|tournesol [plante] / sorte de pierre précieuse
helleborus|hellĕbŏrus|hellĕbŏrus|i|m.|subst.|hellébore [plante employée dans l'antiquité contre diverses maladies, et surtout contre la folie]
helleborus|ellĕbŏrus|ell-|i|m.|subst.|hellébore [plante employée dans l'antiquité contre diverses maladies, et surtout contre la folie]
helleborus|hellĕbŏrum|-ŏrum|i|n.|subst.|hellébore [plante employée dans l'antiquité contre diverses maladies, et surtout contre la folie]
Hellespontus|Hellespontus|Hellespontus|i|m.|subst.|l'Hellespont [détroit qui sépare l'Europe de l'Asie] / le pays autour de la Propontide
Hellespontus|Hellespontĭus|-tĭus|a, um||adj.|de l'Hellespont
Hellespontus|Hellespontĭăcus|-tĭăcus|a, um||adj.|de l'Hellespont
Hellespontus|Hellespontĭcus|-tĭcus|a, um||adj.|de l'Hellespont
Hellespontus|Hellespontĭus|Hellespontĭus|ĭi|m.|subst.|habitant des bords de l'Hellespont
helluo|hellŭo|hellŭo|ōnis|m.|subst.|glouton, goinfre
helluo|hēlŭo|hēlŭo|ōnis|m.|subst.|glouton, goinfre
helluor|hellŭor|hellŭor|ātus sum, āri||intr. |int., [avec abl.] être glouton de, dévorer, engloutir / [abst] se livrer à la goinfrerie, à la débauche
helluor|hēlŭor|hēlŭor|ātus sum, āri||intr. |int., [avec abl.] être glouton de, dévorer, engloutir / [abst] se livrer à la goinfrerie, à la débauche
helops|hĕlops|hĕlops||||ŏpis, m. c. acipenser
helops|ĕlops|ĕl-||||ŏpis, m. c. acipenser
helvela|helvēla|helvēla|ae|f.|subst.|petit légume, petit chou
helvela|helvella|-ella|ae|f.|subst.|petit légume, petit chou
Helvetii|Helvētĭi|Helvētĭi|iōrum|m.|subst.|les Helvétiens [habitants de ce qui est aujourd'hui la Suisse]
Helvetii|Helvētĭcus|-tĭcus|a, um||adj.|de l'Helvétie
Helvetii|Helvētĭus|-tĭus|a, um||adj.|
Helvii|Helvĭi|Helvĭi|ōrum|m.|subst.|Helviens [peuple de la Gaule romaine]
Helvii|Helvi|-vi|ōrum|m.|subst.|Helviens [peuple de la Gaule romaine]
Helvii|Helvĭcus|-vĭcus|a, um||adj.|helvien
Helvina Ceres|Helvīna Ceres|Helvīna Ceres||f.|subst.|Cérès Helvine [honorée à Aquinum en même temps que Diane]
Helvina Ceres|Elvīna Ceres|El-||f.|subst.|Cérès Helvine [honorée à Aquinum en même temps que Diane]
helvolus|helvŏlus|helvŏlus|a, um||adj.|[raisin] de couleur blonde, jaunâtre
helvolus|elvŏlus|el-|a, um||adj.|[raisin] de couleur blonde, jaunâtre
hemerodromi|hēmĕrŏdrŏmi|hēmĕrŏdrŏmi|ōrum|m.|subst.|coureurs, courriers
hemerodromi|hēmĕrŏdromoe|-dromoe|ōrum|||
hemicranium|hēmĭcrānĭum|hēmĭcrānĭum|ĭi|n.|subst.|migraine, mal de tête
hemicranium|hēmĭcrānĭa|-nĭa|ae|f.|subst.|migraine, mal de tête
1 hemina|hēmīna|hēmīna|ae|f.|subst.|c. cotyla] :
1 hemina|ēmīna|ēm-|ae|f.|subst.|c. cotyla] :
hemiolius|hĕmĭŏlĭus|hĕmĭŏlĭus|a, um||adj.|c. sesquialter
hemiolius|hĕmĭŏlĭos|-ĭos|ŏn|||c. sesquialter
hemisphaerion|hēmisphaerĭŏn|hēmisphaerĭŏn|ĭi|n.|subst.|moitié de sphère / coupole, dôme
hemisphaerion|hēmisphaerĭum|-ĭum|ĭi|n.|subst.|moitié de sphère / coupole, dôme
hemitonium|hēmĭtŏnĭum|hēmĭtŏnĭum|ĭi|n.|subst.|demi-ton
hemitonium|hēmĭtŏnĭŏn|-ĭŏn|ĭi|n.|subst.|demi-ton
Hemona|Hemona|Hemona|e||adj.|v. aemona
Hemona|Hemonensis|-nensis|e||adj.|d'Émona
hendecasyllabus|hendĕcăsyllăbus|hendĕcăsyllăbus|i|m.|subst.|hendécasyllabe [vers de onze syllabes]
hendecasyllabus|hendĕcăsyllăbŏs|-ŏs|i|m.|subst.|hendécasyllabe [vers de onze syllabes]
Heniochi|Hēnĭŏchi|Hēnĭŏchi|ōrum|m.|subst.|peuple sarmate
Heniochi|Hēnĭŏchĭus|-chĭus|a, um||adj.|des Hénioques
Heniochi|Hēnĭŏchus|-chus|a, um||adj.|des Hénioques
Henna|Henna|Henna|ae|f.|subst.|ville de Sicile
Henna|Hennensĭs|-nensĭs|e||adj.|d'Henna / m. pl., les habitants d'Henna
Henna|Hennaeus|-naeus|a, um||adj.|
hepar|hēpăr|hēpăr||||le foie / sorte de poisson
hepar|ēpăr|ēp-||||le foie / sorte de poisson
Hephaestion|Hēphaestĭōn|Hēphaestĭōn|ōnis|m.|subst.|Héphestion [ami et confident d'Alexandre]
Hephaestion|Hēphaestĭo|-tĭo|ōnis|m.|subst.|Héphestion [ami et confident d'Alexandre]
Hephaestium|Hēphaestĭum|Hēphaestĭum|ĭi|n.|subst.|ville de Lycie
Hephaestium|Hēphaestĭon|-stĭon|ĭi|n.|subst.|ville de Lycie
Heptaporos|Heptăpŏros|Heptăpŏros|i|m.|subst.|rivière de la Troade
Heptaporos|Heptăpŏrus|-rus|i|m.|subst.|rivière de la Troade
heptapylae Thebae|heptăpўlae Thebae|heptăpўlae Thebae||f.|subst.|Thèbes aux sept portes
heptapylae Thebae|heptăpўloe Thebae|-loe Thebae||f.|subst.|Thèbes aux sept portes
heptasemus|heptăsēmus|heptăsēmus|a, um||adj.|qui a sept temps [métr.]
heptasemus|heptăsēmŏs|-mŏs|ŏn|||qui a sept temps [métr.]
hepteres|heptērēs|heptērēs|is|f.|subst.|vaisseau à sept rangs de rames
hepteres|heptēris|-is|is|f.|subst.|vaisseau à sept rangs de rames
1 hera|hĕra|hĕra|ae|f.|subst.|maîtresse de maison, maîtresse / souveraine
1 hera|ĕra|ĕra|ae|f.|subst.|maîtresse de maison, maîtresse / souveraine
Heraclea|Hērāclēa|Hērāclēa|ae|f.|subst.|Héraclée [nom des villes fondées par Hercule ou qui lui étaient consacrées] ; nott en Lucanie / en Sicile, près d'Agrigente / en Thessalie (la même que Trachis) / en Péonie / v. maritime du Pont
Heraclea|Hērāclīa|-clīa|ae|f.|subst.|Héraclée [nom des villes fondées par Hercule ou qui lui étaient consacrées] ; nott en Lucanie / en Sicile, près d'Agrigente / en Thessalie (la même que Trachis) / en Péonie / v. maritime du Pont
Heraclea|Hērāclēensis|-ēensis|e||adj.|d'Héraclée, et pl. m., habitants d'Héraclée
Heraclea|Hērāclīensis|-īensis|e||adj.|d'Héraclée, et pl. m., habitants d'Héraclée
Heracleopolites nomos|Hērāclĕŏpŏlītēs nomos|Hērāclĕŏpŏlītēs nomos|||subst.|le nome Héracléopolite [dans une île du Nil]
Heracleopolites nomos|Hērāclĕŏpŏlītae|-ītae|ārum|m.|subst.|Héracléopolites, habitants de ce nome
Heracleotes|Hērāclĕōtēs|Hērāclĕōtēs|ae|m.|subst.|d'Héraclée
Heracleotes|Hērāclĕōtae|-tae|ārum|m.|subst.|habitants d'Héraclée
Heracleotes|Hērāclĕōtĭcus|-tĭcus|a, um||adj.|d'Héraclée
Heracleus|Hērāclēus|Hērāclēus|a, um||adj.|d'Hercule / d'une certaine ville de Lydie, Héraclée
Heracleus|Hērāclīus|-īus|a, um||adj.|d'Hercule / d'une certaine ville de Lydie, Héraclée
Heraclitus|Hērāclītus|Hērāclītus|i|m.|subst.|Héraclite [philosophe d'Éphèse, qui pleurait sans cesse] / autres du même nom
Heraclitus|Hērāclītĕi|-tĕi||m.|subst.|les disciples d'Héraclite
Herbanum|Herbānum|Herbānum|i|n.|subst.|ville d'Étrurie
Herbanum|Herbāni|-ni|ōrum|m.|subst.|habitants d'Herbanum
herbanus|herbānus|herbānus|a, um||adj.|qui mange de l'herbe
herbanus|herbānae|-nae|ārum|f.|subst.|les animaux herbivores
herbens|herbens|herbens|tis|||qui est en herbe
herbens|herbans|-bans|tis|||qui est en herbe
Herbita|Herbĭta|Herbĭta|ae|f.|subst.|ville de Sicile [auj. Nicosia]
Herbita|Herbĭtensis|-tensis|e||adj.|d'Herbita
Herbita|Herbĭtenses|-tenses|ium|||habitants d'Herbita
Herceus|Hercēus|Hercēus|i|m.|subst.|Hercéen, qui veille aux clôtures [surnom de Jupiter, protecteur d'une maison]
Herceus|Hercīus|-cīus|i|m.|subst.|Hercéen, qui veille aux clôtures [surnom de Jupiter, protecteur d'une maison]
Herceus|Hercēus|-us|a, um||adj.|de Jupiter Hercéen
hercisco|hercisco|hercisco|ĕre||tr. |tr., existe seult à l'adj. verbal, partager
hercisco|ercisco|erc-|ĕre||tr. |tr., existe seult à l'adj. verbal, partager
hercle|hercle|hercle||||v. mehercule.
hercle|hercŭlĕ|hercŭlĕ||||v. mehercule.
herctum|herctum|herctum|i|n.|subst.|partage, seulement avec le v. ciere
herctum|erctum|erc-|i|n.|subst.|partage, seulement avec le v. ciere
Herculaneum|Hercŭlānĕum|Hercŭlānĕum|i|n.|subst.|Herculanum [ville de Campanie détruite par une éruption du Vésuve en 79] / ville du Samnium
Herculaneum|Hercŭlānensis|-nensis|e||adj.|d'Herculanum
1 Herculaneus|Hercŭlānĕus|Hercŭlānĕus|a, um||adj.|d'Hercule / [fig.] très grand, gigantesque
1 Herculaneus|Hercŭlānus|Hercŭlānus|a, um||adj.|d'Hercule / [fig.] très grand, gigantesque
2 Herculaneus|Hercŭlānĕus|Hercŭlānĕus|a, um||adj.|d'Herculanum
2 Herculaneus|Hercŭlānus|Hercŭlānus|a, um||adj.|d'Herculanum
Hercules|Hercŭlēs|Hercŭlēs|is et i|m.|subst.|Hercule [fils de Jupiter et d'Alcmène, célèbre par ses douze travaux] / surnom donné aux empereurs Commode et Maxime
Hercules|Hercŭles !|Hercŭles !||||[ei
Hercynia silva|Hercўnĭa silva|Hercўnĭa silva|a, um|f.|subst.|la forêt Hercynienne [en Germanie auj. la Forêt Noire]
Hercynia silva|Hercynĭus|Hercynĭus|a, um||adj.|de la forêt Hercynienne
Herdonea|Herdōnĕa|Herdōnĕa|ae|f.|subst.|petite ville des Hirpins [auj. Ordonna]
Herdonea|Herdōnĭa|-ĭa|ae|f.|subst.|petite ville des Hirpins [auj. Ordonna]
Herdonea|Herdōnĭenses|-ĭenses|ĭum|m.|subst.|habitants d'Herdonée
heri|hĕrī|hĕrī||||hier / naguère
heri|hĕrĕ|hĕrĕ||||hier / naguère
hericinus|hērĭcīnus|hērĭcīnus|a, um||adj.|de hérisson
hericinus|ērĭcīnus|ērĭcīnus|a, um||adj.|de hérisson
hericius|hērĭcĭus|hērĭcĭus|ĭi|m.|subst.|hérisson / [milit.] chevaux de frise
hericius|ērĭcĭus|ērĭcĭus|ĭi|m.|subst.|hérisson / [milit.] chevaux de frise
herilis|hĕrīlis|hĕrīlis|e||adj.|du maître, ou de la maîtresse
herilis|ĕrīlis|ĕrīlis|e||adj.|du maître, ou de la maîtresse
Herillus|Hērillus|Hērillus|i|m.|subst.|philosophe stoïcien de Carthage
Herillus|Erillus|Eril-|i|m.|subst.|philosophe stoïcien de Carthage
Herillus|Hērillĭi|-lĭi|ōrum|m.|subst.|Hérilliens, disciples d'Hérillus
Hermagoras|Hermăgŏrās|Hermăgŏrās|ae|m.|subst.|rhéteur grec
Hermagoras|Hermăgŏrēi|-rēi|ōrum|m.|subst.|disciples d'Hermagoras
Hermes|Hermēs|Hermēs|ae|m.|subst.|Hermès ou Mercure
Hermes|Herma|Herma|ae|m.|subst.|Hermès ou Mercure
